timestamp,beats per minute,data source
2025-12-01T23:09:21Z,84.0,Inspire 3
2025-12-01T23:09:24Z,84.0,Inspire 3
2025-12-01T23:09:25Z,88.0,Inspire 3
2025-12-01T23:09:28Z,88.0,Inspire 3
2025-12-01T23:09:29Z,87.0,Inspire 3
2025-12-01T23:09:31Z,86.0,Inspire 3
2025-12-01T23:09:34Z,86.0,Inspire 3
2025-12-01T23:09:35Z,85.0,Inspire 3
2025-12-01T23:09:38Z,85.0,Inspire 3
2025-12-01T23:09:41Z,85.0,Inspire 3
2025-12-01T23:09:44Z,85.0,Inspire 3
2025-12-01T23:09:46Z,86.0,Inspire 3
2025-12-01T23:09:48Z,86.0,Inspire 3
2025-12-01T23:09:50Z,88.0,Inspire 3
2025-12-01T23:09:52Z,86.0,Inspire 3
2025-12-01T23:09:55Z,86.0,Inspire 3
2025-12-01T23:09:56Z,88.0,Inspire 3
2025-12-01T23:09:59Z,88.0,Inspire 3
2025-12-01T23:10:01Z,87.0,Inspire 3
2025-12-01T23:10:03Z,86.0,Inspire 3
2025-12-01T23:10:05Z,85.0,Inspire 3
2025-12-01T23:10:07Z,86.0,Inspire 3
2025-12-01T23:10:10Z,86.0,Inspire 3
2025-12-01T23:10:11Z,85.0,Inspire 3
2025-12-01T23:10:13Z,84.0,Inspire 3
2025-12-01T23:10:15Z,83.0,Inspire 3
2025-12-01T23:10:18Z,83.0,Inspire 3
2025-12-01T23:10:19Z,84.0,Inspire 3
2025-12-01T23:10:21Z,88.0,Inspire 3
2025-12-01T23:10:23Z,87.0,Inspire 3
2025-12-01T23:10:26Z,87.0,Inspire 3
2025-12-01T23:10:27Z,92.0,Inspire 3
2025-12-01T23:10:30Z,92.0,Inspire 3
2025-12-01T23:10:31Z,94.0,Inspire 3
2025-12-01T23:10:32Z,99.0,Inspire 3
2025-12-01T23:10:34Z,100.0,Inspire 3
2025-12-01T23:10:36Z,98.0,Inspire 3
2025-12-01T23:10:38Z,96.0,Inspire 3
2025-12-01T23:10:40Z,90.0,Inspire 3
2025-12-01T23:10:42Z,89.0,Inspire 3
2025-12-01T23:10:44Z,88.0,Inspire 3
2025-12-01T23:10:47Z,88.0,Inspire 3
2025-12-01T23:10:48Z,86.0,Inspire 3
2025-12-01T23:10:50Z,85.0,Inspire 3
2025-12-01T23:10:52Z,83.0,Inspire 3
2025-12-01T23:10:55Z,83.0,Inspire 3
2025-12-01T23:10:56Z,85.0,Inspire 3
2025-12-01T23:10:57Z,86.0,Inspire 3
2025-12-01T23:10:59Z,87.0,Inspire 3
2025-12-01T23:11:01Z,88.0,Inspire 3
2025-12-01T23:11:04Z,88.0,Inspire 3
2025-12-01T23:11:05Z,87.0,Inspire 3
2025-12-01T23:11:07Z,88.0,Inspire 3
2025-12-01T23:11:09Z,90.0,Inspire 3
2025-12-01T23:11:11Z,91.0,Inspire 3
2025-12-01T23:11:14Z,91.0,Inspire 3
2025-12-01T23:11:15Z,90.0,Inspire 3
2025-12-01T23:11:18Z,90.0,Inspire 3
2025-12-01T23:11:19Z,88.0,Inspire 3
2025-12-01T23:11:20Z,89.0,Inspire 3
2025-12-01T23:11:23Z,89.0,Inspire 3
2025-12-01T23:11:24Z,90.0,Inspire 3
2025-12-01T23:11:26Z,91.0,Inspire 3
2025-12-01T23:11:28Z,89.0,Inspire 3
2025-12-01T23:11:30Z,87.0,Inspire 3
2025-12-01T23:11:32Z,88.0,Inspire 3
2025-12-01T23:11:34Z,89.0,Inspire 3
2025-12-01T23:11:36Z,90.0,Inspire 3
2025-12-01T23:11:38Z,91.0,Inspire 3
2025-12-01T23:11:40Z,90.0,Inspire 3
2025-12-01T23:11:43Z,90.0,Inspire 3
2025-12-01T23:11:44Z,89.0,Inspire 3
2025-12-01T23:11:45Z,88.0,Inspire 3
2025-12-01T23:11:48Z,88.0,Inspire 3
2025-12-01T23:11:49Z,89.0,Inspire 3
2025-12-01T23:11:51Z,86.0,Inspire 3
2025-12-01T23:11:53Z,85.0,Inspire 3
2025-12-01T23:11:56Z,85.0,Inspire 3
2025-12-01T23:11:57Z,86.0,Inspire 3
2025-12-01T23:11:59Z,87.0,Inspire 3
2025-12-01T23:12:01Z,88.0,Inspire 3
2025-12-01T23:12:03Z,89.0,Inspire 3
2025-12-01T23:12:05Z,91.0,Inspire 3
2025-12-01T23:12:08Z,89.0,Inspire 3
2025-12-01T23:12:10Z,87.0,Inspire 3
2025-12-01T23:12:13Z,87.0,Inspire 3
2025-12-01T23:12:14Z,86.0,Inspire 3
2025-12-01T23:12:16Z,84.0,Inspire 3
2025-12-01T23:12:19Z,84.0,Inspire 3
2025-12-01T23:12:20Z,86.0,Inspire 3
2025-12-01T23:12:22Z,85.0,Inspire 3
2025-12-01T23:12:24Z,84.0,Inspire 3
2025-12-01T23:12:27Z,84.0,Inspire 3
2025-12-01T23:12:28Z,84.0,Inspire 3
2025-12-01T23:12:31Z,84.0,Inspire 3
2025-12-01T23:12:33Z,85.0,Inspire 3
2025-12-01T23:12:36Z,85.0,Inspire 3
2025-12-01T23:12:39Z,85.0,Inspire 3
2025-12-01T23:12:42Z,85.0,Inspire 3
2025-12-01T23:12:43Z,84.0,Inspire 3
2025-12-01T23:12:46Z,84.0,Inspire 3
2025-12-01T23:12:47Z,85.0,Inspire 3
2025-12-01T23:12:50Z,85.0,Inspire 3
2025-12-01T23:12:53Z,86.0,Inspire 3
2025-12-01T23:12:55Z,84.0,Inspire 3
2025-12-01T23:12:56Z,83.0,Inspire 3
2025-12-01T23:12:58Z,82.0,Inspire 3
2025-12-01T23:13:01Z,82.0,Inspire 3
2025-12-01T23:13:02Z,83.0,Inspire 3
2025-12-01T23:13:04Z,87.0,Inspire 3
2025-12-01T23:13:07Z,87.0,Inspire 3
2025-12-01T23:13:08Z,89.0,Inspire 3
2025-12-01T23:13:10Z,91.0,Inspire 3
2025-12-01T23:13:12Z,92.0,Inspire 3
2025-12-01T23:13:15Z,92.0,Inspire 3
2025-12-01T23:13:18Z,91.0,Inspire 3
2025-12-01T23:13:20Z,93.0,Inspire 3
2025-12-01T23:13:21Z,94.0,Inspire 3
2025-12-01T23:13:24Z,94.0,Inspire 3
2025-12-01T23:13:25Z,92.0,Inspire 3
2025-12-01T23:13:27Z,93.0,Inspire 3
2025-12-01T23:13:29Z,91.0,Inspire 3
2025-12-01T23:13:31Z,90.0,Inspire 3
2025-12-01T23:13:33Z,88.0,Inspire 3
2025-12-01T23:13:36Z,88.0,Inspire 3
2025-12-01T23:13:37Z,89.0,Inspire 3
2025-12-01T23:13:39Z,90.0,Inspire 3
2025-12-01T23:13:41Z,88.0,Inspire 3
2025-12-01T23:13:44Z,88.0,Inspire 3
2025-12-01T23:13:46Z,89.0,Inspire 3
2025-12-01T23:13:48Z,92.0,Inspire 3
2025-12-01T23:13:50Z,96.0,Inspire 3
2025-12-01T23:13:52Z,95.0,Inspire 3
2025-12-01T23:13:55Z,95.0,Inspire 3
2025-12-01T23:13:56Z,93.0,Inspire 3
2025-12-01T23:13:58Z,92.0,Inspire 3
2025-12-01T23:14:00Z,91.0,Inspire 3
2025-12-01T23:14:02Z,90.0,Inspire 3
2025-12-01T23:14:05Z,90.0,Inspire 3
2025-12-01T23:14:08Z,92.0,Inspire 3
2025-12-01T23:14:09Z,91.0,Inspire 3
2025-12-01T23:14:11Z,92.0,Inspire 3
2025-12-01T23:14:13Z,93.0,Inspire 3
2025-12-01T23:14:16Z,93.0,Inspire 3
2025-12-01T23:14:17Z,96.0,Inspire 3
2025-12-01T23:14:19Z,95.0,Inspire 3
2025-12-01T23:14:22Z,95.0,Inspire 3
2025-12-01T23:14:23Z,94.0,Inspire 3
2025-12-01T23:14:26Z,94.0,Inspire 3
2025-12-01T23:14:27Z,92.0,Inspire 3
2025-12-01T23:14:30Z,92.0,Inspire 3
2025-12-01T23:14:33Z,92.0,Inspire 3
2025-12-01T23:14:36Z,92.0,Inspire 3
2025-12-01T23:14:38Z,91.0,Inspire 3
2025-12-01T23:14:41Z,91.0,Inspire 3
2025-12-01T23:14:42Z,92.0,Inspire 3
2025-12-01T23:14:44Z,90.0,Inspire 3
2025-12-01T23:14:46Z,89.0,Inspire 3
2025-12-01T23:14:49Z,89.0,Inspire 3
2025-12-01T23:14:52Z,90.0,Inspire 3
2025-12-01T23:14:55Z,90.0,Inspire 3
2025-12-01T23:14:58Z,90.0,Inspire 3
2025-12-01T23:14:59Z,92.0,Inspire 3
2025-12-01T23:15:01Z,91.0,Inspire 3
2025-12-01T23:15:03Z,92.0,Inspire 3
2025-12-01T23:15:06Z,92.0,Inspire 3
2025-12-01T23:15:07Z,91.0,Inspire 3
2025-12-01T23:15:09Z,93.0,Inspire 3
2025-12-01T23:15:11Z,94.0,Inspire 3
2025-12-01T23:15:13Z,93.0,Inspire 3
2025-12-01T23:15:15Z,89.0,Inspire 3
2025-12-01T23:15:17Z,87.0,Inspire 3
2025-12-01T23:15:19Z,88.0,Inspire 3
2025-12-01T23:15:20Z,89.0,Inspire 3
2025-12-01T23:15:22Z,90.0,Inspire 3
2025-12-01T23:15:24Z,92.0,Inspire 3
2025-12-01T23:15:26Z,93.0,Inspire 3
2025-12-01T23:15:28Z,92.0,Inspire 3
2025-12-01T23:15:30Z,91.0,Inspire 3
2025-12-01T23:15:33Z,91.0,Inspire 3
2025-12-01T23:15:34Z,89.0,Inspire 3
2025-12-01T23:15:36Z,88.0,Inspire 3
2025-12-01T23:15:38Z,86.0,Inspire 3
2025-12-01T23:15:40Z,84.0,Inspire 3
2025-12-01T23:15:43Z,84.0,Inspire 3
2025-12-01T23:15:44Z,84.0,Inspire 3
2025-12-01T23:15:45Z,82.0,Inspire 3
2025-12-01T23:15:47Z,82.0,Inspire 3
2025-12-01T23:15:50Z,82.0,Inspire 3
2025-12-01T23:15:51Z,82.0,Inspire 3
2025-12-01T23:15:53Z,84.0,Inspire 3
2025-12-01T23:15:56Z,84.0,Inspire 3
2025-12-01T23:15:59Z,84.0,Inspire 3
2025-12-01T23:16:01Z,85.0,Inspire 3
2025-12-01T23:16:03Z,87.0,Inspire 3
2025-12-01T23:16:06Z,87.0,Inspire 3
2025-12-01T23:16:09Z,87.0,Inspire 3
2025-12-01T23:16:12Z,88.0,Inspire 3
2025-12-01T23:16:15Z,88.0,Inspire 3
2025-12-01T23:16:16Z,87.0,Inspire 3
2025-12-01T23:16:19Z,87.0,Inspire 3
2025-12-01T23:16:20Z,87.0,Inspire 3
2025-12-01T23:16:23Z,87.0,Inspire 3
2025-12-01T23:16:24Z,86.0,Inspire 3
2025-12-01T23:16:26Z,83.0,Inspire 3
2025-12-01T23:16:28Z,82.0,Inspire 3
2025-12-01T23:16:31Z,82.0,Inspire 3
2025-12-01T23:16:34Z,82.0,Inspire 3
2025-12-01T23:16:37Z,82.0,Inspire 3
2025-12-01T23:16:39Z,84.0,Inspire 3
2025-12-01T23:16:42Z,84.0,Inspire 3
2025-12-01T23:16:43Z,86.0,Inspire 3
2025-12-01T23:16:46Z,86.0,Inspire 3
2025-12-01T23:16:47Z,87.0,Inspire 3
2025-12-01T23:16:50Z,87.0,Inspire 3
2025-12-01T23:16:53Z,88.0,Inspire 3
2025-12-01T23:16:55Z,87.0,Inspire 3
2025-12-01T23:16:56Z,86.0,Inspire 3
2025-12-01T23:16:58Z,85.0,Inspire 3
2025-12-01T23:17:00Z,84.0,Inspire 3
2025-12-01T23:17:03Z,84.0,Inspire 3
2025-12-01T23:17:04Z,87.0,Inspire 3
2025-12-01T23:17:06Z,90.0,Inspire 3
2025-12-01T23:17:08Z,92.0,Inspire 3
2025-12-01T23:17:10Z,93.0,Inspire 3
2025-12-01T23:17:12Z,92.0,Inspire 3
2025-12-01T23:17:14Z,93.0,Inspire 3
2025-12-01T23:17:16Z,97.0,Inspire 3
2025-12-01T23:17:18Z,100.0,Inspire 3
2025-12-01T23:17:20Z,94.0,Inspire 3
2025-12-01T23:17:23Z,93.0,Inspire 3
2025-12-01T23:17:25Z,88.0,Inspire 3
2025-12-01T23:17:28Z,88.0,Inspire 3
2025-12-01T23:17:29Z,90.0,Inspire 3
2025-12-01T23:17:32Z,90.0,Inspire 3
2025-12-01T23:17:33Z,91.0,Inspire 3
2025-12-01T23:17:35Z,94.0,Inspire 3
2025-12-01T23:17:37Z,93.0,Inspire 3
2025-12-01T23:17:39Z,96.0,Inspire 3
2025-12-01T23:17:41Z,90.0,Inspire 3
2025-12-01T23:17:43Z,87.0,Inspire 3
2025-12-01T23:17:44Z,86.0,Inspire 3
2025-12-01T23:17:46Z,85.0,Inspire 3
2025-12-01T23:17:49Z,85.0,Inspire 3
2025-12-01T23:17:50Z,84.0,Inspire 3
2025-12-01T23:17:53Z,84.0,Inspire 3
2025-12-01T23:17:54Z,85.0,Inspire 3
2025-12-01T23:17:57Z,85.0,Inspire 3
2025-12-01T23:17:58Z,86.0,Inspire 3
2025-12-01T23:18:00Z,87.0,Inspire 3
2025-12-01T23:18:03Z,87.0,Inspire 3
2025-12-01T23:18:06Z,88.0,Inspire 3
2025-12-01T23:18:08Z,86.0,Inspire 3
2025-12-01T23:18:09Z,85.0,Inspire 3
2025-12-01T23:18:11Z,84.0,Inspire 3
2025-12-01T23:18:13Z,84.0,Inspire 3
2025-12-01T23:18:15Z,85.0,Inspire 3
2025-12-01T23:18:17Z,87.0,Inspire 3
2025-12-01T23:18:20Z,87.0,Inspire 3
2025-12-01T23:18:23Z,87.0,Inspire 3
2025-12-01T23:18:25Z,86.0,Inspire 3
2025-12-01T23:18:27Z,85.0,Inspire 3
2025-12-01T23:18:30Z,85.0,Inspire 3
2025-12-01T23:18:31Z,83.0,Inspire 3
2025-12-01T23:18:32Z,84.0,Inspire 3
2025-12-01T23:18:35Z,84.0,Inspire 3
2025-12-01T23:18:38Z,84.0,Inspire 3
2025-12-01T23:18:40Z,85.0,Inspire 3
2025-12-01T23:18:42Z,83.0,Inspire 3
2025-12-01T23:18:44Z,84.0,Inspire 3
2025-12-01T23:18:46Z,85.0,Inspire 3
2025-12-01T23:18:48Z,86.0,Inspire 3
2025-12-01T23:18:50Z,87.0,Inspire 3
2025-12-01T23:18:52Z,88.0,Inspire 3
2025-12-01T23:18:55Z,88.0,Inspire 3
2025-12-01T23:18:58Z,88.0,Inspire 3
2025-12-01T23:18:59Z,87.0,Inspire 3
2025-12-01T23:19:01Z,86.0,Inspire 3
2025-12-01T23:19:03Z,87.0,Inspire 3
2025-12-01T23:19:06Z,87.0,Inspire 3
2025-12-01T23:19:09Z,86.0,Inspire 3
2025-12-01T23:19:12Z,86.0,Inspire 3
2025-12-01T23:19:13Z,86.0,Inspire 3
2025-12-01T23:19:15Z,87.0,Inspire 3
2025-12-01T23:19:17Z,86.0,Inspire 3
2025-12-01T23:19:19Z,87.0,Inspire 3
2025-12-01T23:19:20Z,88.0,Inspire 3
2025-12-01T23:19:22Z,87.0,Inspire 3
2025-12-01T23:19:24Z,85.0,Inspire 3
2025-12-01T23:19:26Z,86.0,Inspire 3
2025-12-01T23:19:29Z,86.0,Inspire 3
2025-12-01T23:19:32Z,87.0,Inspire 3
2025-12-01T23:19:35Z,87.0,Inspire 3
2025-12-01T23:19:38Z,86.0,Inspire 3
2025-12-01T23:19:41Z,86.0,Inspire 3
2025-12-01T23:19:44Z,86.0,Inspire 3
2025-12-01T23:19:45Z,87.0,Inspire 3
2025-12-01T23:19:47Z,89.0,Inspire 3
2025-12-01T23:19:50Z,89.0,Inspire 3
2025-12-01T23:19:53Z,88.0,Inspire 3
2025-12-01T23:19:56Z,88.0,Inspire 3
2025-12-01T23:19:59Z,89.0,Inspire 3
2025-12-01T23:20:01Z,88.0,Inspire 3
2025-12-01T23:20:04Z,88.0,Inspire 3
2025-12-01T23:20:05Z,89.0,Inspire 3
2025-12-01T23:20:08Z,88.0,Inspire 3
2025-12-01T23:20:10Z,87.0,Inspire 3
2025-12-01T23:20:12Z,88.0,Inspire 3
2025-12-01T23:20:14Z,87.0,Inspire 3
2025-12-01T23:20:16Z,88.0,Inspire 3
2025-12-01T23:20:18Z,92.0,Inspire 3
2025-12-01T23:20:20Z,89.0,Inspire 3
2025-12-01T23:20:22Z,88.0,Inspire 3
2025-12-01T23:20:25Z,88.0,Inspire 3
2025-12-01T23:20:26Z,87.0,Inspire 3
2025-12-01T23:20:28Z,88.0,Inspire 3
2025-12-01T23:20:31Z,88.0,Inspire 3
2025-12-01T23:20:32Z,86.0,Inspire 3
2025-12-01T23:20:33Z,87.0,Inspire 3
2025-12-01T23:20:36Z,87.0,Inspire 3
2025-12-01T23:20:39Z,87.0,Inspire 3
2025-12-01T23:20:42Z,87.0,Inspire 3
2025-12-01T23:20:43Z,88.0,Inspire 3
2025-12-01T23:20:45Z,87.0,Inspire 3
2025-12-01T23:20:47Z,88.0,Inspire 3
2025-12-01T23:20:49Z,89.0,Inspire 3
2025-12-01T23:20:52Z,89.0,Inspire 3
2025-12-01T23:20:53Z,88.0,Inspire 3
2025-12-01T23:20:56Z,90.0,Inspire 3
2025-12-01T23:20:59Z,90.0,Inspire 3
2025-12-01T23:21:02Z,90.0,Inspire 3
2025-12-01T23:21:04Z,91.0,Inspire 3
2025-12-01T23:21:06Z,92.0,Inspire 3
2025-12-01T23:21:08Z,93.0,Inspire 3
2025-12-01T23:21:10Z,92.0,Inspire 3
2025-12-01T23:21:12Z,91.0,Inspire 3
2025-12-01T23:21:14Z,91.0,Inspire 3
2025-12-01T23:21:16Z,94.0,Inspire 3
2025-12-01T23:21:18Z,93.0,Inspire 3
2025-12-01T23:21:20Z,92.0,Inspire 3
2025-12-01T23:21:23Z,93.0,Inspire 3
2025-12-01T23:21:25Z,98.0,Inspire 3
2025-12-01T23:21:27Z,101.0,Inspire 3
2025-12-01T23:21:29Z,96.0,Inspire 3
2025-12-01T23:21:31Z,90.0,Inspire 3
2025-12-01T23:21:33Z,89.0,Inspire 3
2025-12-01T23:21:35Z,87.0,Inspire 3
2025-12-01T23:21:37Z,90.0,Inspire 3
2025-12-01T23:21:39Z,91.0,Inspire 3
2025-12-01T23:21:41Z,90.0,Inspire 3
2025-12-01T23:21:44Z,89.0,Inspire 3
2025-12-01T23:21:47Z,89.0,Inspire 3
2025-12-01T23:21:48Z,90.0,Inspire 3
2025-12-01T23:21:50Z,91.0,Inspire 3
2025-12-01T23:21:52Z,92.0,Inspire 3
2025-12-01T23:21:54Z,94.0,Inspire 3
2025-12-01T23:21:57Z,94.0,Inspire 3
2025-12-01T23:21:58Z,95.0,Inspire 3
2025-12-01T23:22:00Z,100.0,Inspire 3
2025-12-01T23:22:02Z,98.0,Inspire 3
2025-12-01T23:22:04Z,93.0,Inspire 3
2025-12-01T23:22:06Z,90.0,Inspire 3
2025-12-01T23:22:08Z,88.0,Inspire 3
2025-12-01T23:22:09Z,88.0,Inspire 3
2025-12-01T23:22:12Z,88.0,Inspire 3
2025-12-01T23:22:13Z,89.0,Inspire 3
2025-12-01T23:22:16Z,89.0,Inspire 3
2025-12-01T23:22:19Z,88.0,Inspire 3
2025-12-01T23:22:21Z,87.0,Inspire 3
2025-12-01T23:22:24Z,87.0,Inspire 3
2025-12-01T23:22:25Z,89.0,Inspire 3
2025-12-01T23:22:27Z,92.0,Inspire 3
2025-12-01T23:22:30Z,92.0,Inspire 3
2025-12-01T23:22:31Z,90.0,Inspire 3
2025-12-01T23:22:32Z,91.0,Inspire 3
2025-12-01T23:22:34Z,95.0,Inspire 3
2025-12-01T23:22:36Z,96.0,Inspire 3
2025-12-01T23:22:38Z,97.0,Inspire 3
2025-12-01T23:22:41Z,97.0,Inspire 3
2025-12-01T23:22:44Z,95.0,Inspire 3
2025-12-01T23:22:47Z,95.0,Inspire 3
2025-12-01T23:22:50Z,97.0,Inspire 3
2025-12-01T23:22:52Z,96.0,Inspire 3
2025-12-01T23:22:54Z,94.0,Inspire 3
2025-12-01T23:22:56Z,92.0,Inspire 3
2025-12-01T23:22:57Z,93.0,Inspire 3
2025-12-01T23:23:00Z,93.0,Inspire 3
2025-12-01T23:23:03Z,94.0,Inspire 3
2025-12-01T23:23:05Z,93.0,Inspire 3
2025-12-01T23:23:08Z,93.0,Inspire 3
2025-12-01T23:23:09Z,93.0,Inspire 3
2025-12-01T23:23:11Z,94.0,Inspire 3
2025-12-01T23:23:13Z,92.0,Inspire 3
2025-12-01T23:23:15Z,93.0,Inspire 3
2025-12-01T23:23:17Z,92.0,Inspire 3
2025-12-01T23:23:20Z,92.0,Inspire 3
2025-12-01T23:23:23Z,92.0,Inspire 3
2025-12-01T23:23:26Z,93.0,Inspire 3
2025-12-01T23:23:28Z,94.0,Inspire 3
2025-12-01T23:23:30Z,93.0,Inspire 3
2025-12-01T23:23:33Z,93.0,Inspire 3
2025-12-01T23:23:36Z,94.0,Inspire 3
2025-12-01T23:23:38Z,91.0,Inspire 3
2025-12-01T23:23:41Z,91.0,Inspire 3
2025-12-01T23:23:42Z,93.0,Inspire 3
2025-12-01T23:23:45Z,93.0,Inspire 3
2025-12-01T23:23:47Z,94.0,Inspire 3
2025-12-01T23:23:49Z,92.0,Inspire 3
2025-12-01T23:23:52Z,92.0,Inspire 3
2025-12-01T23:23:55Z,91.0,Inspire 3
2025-12-01T23:23:57Z,92.0,Inspire 3
2025-12-01T23:23:59Z,93.0,Inspire 3
2025-12-01T23:24:01Z,92.0,Inspire 3
2025-12-01T23:24:03Z,93.0,Inspire 3
2025-12-01T23:24:06Z,93.0,Inspire 3
2025-12-01T23:24:08Z,94.0,Inspire 3
2025-12-01T23:24:10Z,93.0,Inspire 3
2025-12-01T23:24:12Z,90.0,Inspire 3
2025-12-01T23:24:14Z,89.0,Inspire 3
2025-12-01T23:24:16Z,88.0,Inspire 3
2025-12-01T23:24:18Z,87.0,Inspire 3
2025-12-01T23:24:20Z,88.0,Inspire 3
2025-12-01T23:24:23Z,88.0,Inspire 3
2025-12-01T23:24:26Z,86.0,Inspire 3
2025-12-01T23:24:28Z,84.0,Inspire 3
2025-12-01T23:24:31Z,84.0,Inspire 3
2025-12-01T23:24:32Z,85.0,Inspire 3
2025-12-01T23:24:33Z,84.0,Inspire 3
2025-12-01T23:24:35Z,83.0,Inspire 3
2025-12-01T23:24:37Z,84.0,Inspire 3
2025-12-01T23:24:40Z,84.0,Inspire 3
2025-12-01T23:24:41Z,83.0,Inspire 3
2025-12-01T23:24:44Z,83.0,Inspire 3
2025-12-01T23:24:45Z,84.0,Inspire 3
2025-12-01T23:24:47Z,86.0,Inspire 3
2025-12-01T23:24:49Z,88.0,Inspire 3
2025-12-01T23:24:51Z,85.0,Inspire 3
2025-12-01T23:24:53Z,85.0,Inspire 3
2025-12-01T23:24:55Z,86.0,Inspire 3
2025-12-01T23:24:58Z,86.0,Inspire 3
2025-12-01T23:25:00Z,84.0,Inspire 3
2025-12-01T23:25:02Z,81.0,Inspire 3
2025-12-01T23:25:05Z,81.0,Inspire 3
2025-12-01T23:25:06Z,82.0,Inspire 3
2025-12-01T23:25:08Z,80.0,Inspire 3
2025-12-01T23:25:10Z,79.0,Inspire 3
2025-12-01T23:25:12Z,78.0,Inspire 3
2025-12-01T23:25:15Z,78.0,Inspire 3
2025-12-01T23:25:18Z,78.0,Inspire 3
2025-12-01T23:25:21Z,78.0,Inspire 3
2025-12-01T23:25:24Z,76.0,Inspire 3
2025-12-01T23:25:25Z,74.0,Inspire 3
2025-12-01T23:25:27Z,75.0,Inspire 3
2025-12-01T23:25:30Z,75.0,Inspire 3
2025-12-01T23:25:31Z,74.0,Inspire 3
2025-12-01T23:25:33Z,75.0,Inspire 3
2025-12-01T23:25:35Z,77.0,Inspire 3
2025-12-01T23:25:38Z,77.0,Inspire 3
2025-12-01T23:25:39Z,78.0,Inspire 3
2025-12-01T23:25:41Z,80.0,Inspire 3
2025-12-01T23:25:44Z,80.0,Inspire 3
2025-12-01T23:25:45Z,81.0,Inspire 3
2025-12-01T23:25:47Z,82.0,Inspire 3
2025-12-01T23:25:48Z,83.0,Inspire 3
2025-12-01T23:25:51Z,83.0,Inspire 3
2025-12-01T23:25:52Z,84.0,Inspire 3
2025-12-01T23:25:54Z,86.0,Inspire 3
2025-12-01T23:25:57Z,86.0,Inspire 3
2025-12-01T23:25:58Z,84.0,Inspire 3
2025-12-01T23:26:00Z,83.0,Inspire 3
2025-12-01T23:26:02Z,87.0,Inspire 3
2025-12-01T23:26:04Z,86.0,Inspire 3
2025-12-01T23:26:06Z,87.0,Inspire 3
2025-12-01T23:26:08Z,88.0,Inspire 3
2025-12-01T23:26:10Z,87.0,Inspire 3
2025-12-01T23:26:12Z,86.0,Inspire 3
2025-12-01T23:26:13Z,87.0,Inspire 3
2025-12-01T23:26:15Z,86.0,Inspire 3
2025-12-01T23:26:17Z,89.0,Inspire 3
2025-12-01T23:26:19Z,88.0,Inspire 3
2025-12-01T23:26:22Z,88.0,Inspire 3
2025-12-01T23:26:25Z,89.0,Inspire 3
2025-12-01T23:26:27Z,90.0,Inspire 3
2025-12-01T23:26:30Z,90.0,Inspire 3
2025-12-01T23:26:31Z,89.0,Inspire 3
2025-12-01T23:26:33Z,88.0,Inspire 3
2025-12-01T23:26:35Z,87.0,Inspire 3
2025-12-01T23:26:36Z,88.0,Inspire 3
2025-12-01T23:26:38Z,87.0,Inspire 3
2025-12-01T23:26:40Z,82.0,Inspire 3
2025-12-01T23:26:42Z,81.0,Inspire 3
2025-12-01T23:26:44Z,83.0,Inspire 3
2025-12-01T23:26:46Z,82.0,Inspire 3
2025-12-01T23:26:48Z,81.0,Inspire 3
2025-12-01T23:26:50Z,83.0,Inspire 3
2025-12-01T23:26:53Z,83.0,Inspire 3
2025-12-01T23:26:54Z,82.0,Inspire 3
2025-12-01T23:26:56Z,83.0,Inspire 3
2025-12-01T23:26:58Z,83.0,Inspire 3
2025-12-01T23:27:00Z,84.0,Inspire 3
2025-12-01T23:27:01Z,83.0,Inspire 3
2025-12-01T23:27:03Z,81.0,Inspire 3
2025-12-01T23:27:05Z,79.0,Inspire 3
2025-12-01T23:27:07Z,78.0,Inspire 3
2025-12-01T23:27:09Z,77.0,Inspire 3
2025-12-01T23:27:12Z,77.0,Inspire 3
2025-12-01T23:27:13Z,78.0,Inspire 3
2025-12-01T23:27:15Z,76.0,Inspire 3
2025-12-01T23:27:18Z,76.0,Inspire 3
2025-12-01T23:27:19Z,78.0,Inspire 3
2025-12-01T23:27:22Z,78.0,Inspire 3
2025-12-01T23:27:24Z,80.0,Inspire 3
2025-12-01T23:27:27Z,80.0,Inspire 3
2025-12-01T23:27:30Z,81.0,Inspire 3
2025-12-01T23:27:33Z,81.0,Inspire 3
2025-12-01T23:27:36Z,81.0,Inspire 3
2025-12-01T23:27:39Z,81.0,Inspire 3
2025-12-01T23:27:40Z,82.0,Inspire 3
2025-12-01T23:27:43Z,82.0,Inspire 3
2025-12-01T23:27:44Z,83.0,Inspire 3
2025-12-01T23:27:46Z,81.0,Inspire 3
2025-12-01T23:27:48Z,79.0,Inspire 3
2025-12-01T23:27:49Z,76.0,Inspire 3
2025-12-01T23:27:51Z,74.0,Inspire 3
2025-12-01T23:27:53Z,76.0,Inspire 3
2025-12-01T23:27:55Z,77.0,Inspire 3
2025-12-01T23:27:58Z,77.0,Inspire 3
2025-12-01T23:28:01Z,80.0,Inspire 3
2025-12-01T23:28:03Z,81.0,Inspire 3
2025-12-01T23:28:05Z,80.0,Inspire 3
2025-12-01T23:28:08Z,80.0,Inspire 3
2025-12-01T23:28:11Z,80.0,Inspire 3
2025-12-01T23:28:14Z,80.0,Inspire 3
2025-12-01T23:28:16Z,81.0,Inspire 3
2025-12-01T23:28:18Z,80.0,Inspire 3
2025-12-01T23:28:20Z,81.0,Inspire 3
2025-12-01T23:28:23Z,81.0,Inspire 3
